cohort	donor	family	population	superpopulation	dev	gourraud	cram
test_B_gourraud	HG01055	PR12	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01055/HG01055.cram
test_B_gourraud	HG01060	PR14	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01060/HG01060.cram
test_B_gourraud	HG01061	PR14	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01061/HG01061.cram
test_B_gourraud	HG01066	PR16	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01066/HG01066.cram
test_B_gourraud	HG01067	PR16	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01067/HG01067.cram
leak_gourraud	HG01069	PR17	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01069/HG01069.cram
leak_gourraud	HG01070	PR17	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01070/HG01070.cram
leak_gourraud	HG01072	PR18	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01072/HG01072.cram
leak_gourraud	HG01073	PR18	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01073/HG01073.cram
test_B_gourraud	HG01075	PR01	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01075/HG01075.cram
leak_gourraud	HG01079	PR21	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01079/HG01079.cram
leak_gourraud	HG01080	PR21	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01080/HG01080.cram
test_B_gourraud	HG01082	PR28	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01082/HG01082.cram
test_B_gourraud	HG01083	PR28	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01083/HG01083.cram
test_B_gourraud	HG01085	PR26	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01085/HG01085.cram
test_B_gourraud	HG01086	PR26	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01086/HG01086.cram
test_B_gourraud	HG01094	PR29	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01094/HG01094.cram
test_B_gourraud	HG01095	PR29	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01095/HG01095.cram
leak_gourraud	HG01097	PR31	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01097/HG01097.cram
leak_gourraud	HG01098	PR31	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01098/HG01098.cram
test_B_gourraud	HG01101	PR19	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01101/HG01101.cram
test_B_gourraud	HG01102	PR19	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01102/HG01102.cram
leak_gourraud	HG01104	PR25	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01104/HG01104.cram
leak_gourraud	HG01105	PR25	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01105/HG01105.cram
leak_gourraud	HG01107	PR33	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01107/HG01107.cram
leak_gourraud	HG01108	PR33	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01108/HG01108.cram
test_B_gourraud	HG01110	PR34	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01110/HG01110.cram
test_B_gourraud	HG01111	PR34	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01111/HG01111.cram
test_B_gourraud	HG01112	CLM03	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01112/HG01112.cram
test_B_gourraud	HG01113	CLM03	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01113/HG01113.cram
test_B_gourraud	HG01124	CLM04	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01124/HG01124.cram
test_B_gourraud	HG01125	CLM04	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01125/HG01125.cram
test_B_gourraud	HG01133	CLM07	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01133/HG01133.cram
test_B_gourraud	HG01134	CLM07	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01134/HG01134.cram
test_B_gourraud	HG01136	CLM08	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01136/HG01136.cram
test_B_gourraud	HG01137	CLM08	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01137/HG01137.cram
test_B_gourraud	HG01139	CLM09	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01139/HG01139.cram
test_B_gourraud	HG01140	CLM09	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01140/HG01140.cram
leak_gourraud	HG01148	CLM12	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01148/HG01148.cram
leak_gourraud	HG01149	CLM12	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01149/HG01149.cram
leak_gourraud	HG01168	PR39	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01168/HG01168.cram
test_B_gourraud	HG01170	PR24	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01170/HG01170.cram
test_B_gourraud	HG01171	PR24	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01171/HG01171.cram
leak_gourraud	HG01173	PR36	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01173/HG01173.cram
leak_gourraud	HG01174	PR36	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01174/HG01174.cram
test_B_gourraud	HG01176	PR42	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01176/HG01176.cram
test_B_gourraud	HG01177	PR42	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01177/HG01177.cram
test_B_gourraud	HG01182	PR44	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01182/HG01182.cram
test_B_gourraud	HG01183	PR44	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01183/HG01183.cram
test_B_gourraud	HG01187	PR38	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01187/HG01187.cram
test_B_gourraud	HG01188	PR38	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01188/HG01188.cram
leak_gourraud	HG01190	PR40	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01190/HG01190.cram
leak_gourraud	HG01191	PR40	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01191/HG01191.cram
test_B_gourraud	HG01197	PR46	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01197/HG01197.cram
test_B_gourraud	HG01198	PR46	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01198/HG01198.cram
test_B_gourraud	HG01204	PR49	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01204/HG01204.cram
test_B_gourraud	HG01205	PR49	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01205/HG01205.cram
leak_gourraud	HG01241	PR22	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01241/HG01241.cram
leak_gourraud	HG01242	PR22	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01242/HG01242.cram
test_B_gourraud	HG01247	PR32	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01247/HG01247.cram
test_B_gourraud	HG01248	PR32	PUR	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01248/HG01248.cram
leak_gourraud	HG01250	CLM14	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01250/HG01250.cram
leak_gourraud	HG01251	CLM14	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01251/HG01251.cram
leak_gourraud	HG01253	CLM15	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01253/HG01253.cram
leak_gourraud	HG01254	CLM15	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01254/HG01254.cram
leak_gourraud	HG01256	CLM16	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01256/HG01256.cram
leak_gourraud	HG01257	CLM16	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01257/HG01257.cram
leak_gourraud	HG01259	CLM17	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01259/HG01259.cram
leak_gourraud	HG01260	CLM17	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01260/HG01260.cram
test_B_gourraud	HG01271	CLM21	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01271/HG01271.cram
test_B_gourraud	HG01272	CLM21	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01272/HG01272.cram
test_B_gourraud	HG01274	CLM22	CLM	AMR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988865/HG01274.final.cram
test_B_gourraud	HG01275	CLM22	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01275/HG01275.cram
test_B_gourraud	HG01277	CLM23	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01277/HG01277.cram
test_B_gourraud	HG01278	CLM23	CLM	AMR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988867/HG01278.final.cram
test_B_gourraud	HG01334	HG01334	GBR	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01334/HG01334.cram
test_B_gourraud	HG01341	CLM26	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01341/HG01341.cram
test_B_gourraud	HG01342	CLM26	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01342/HG01342.cram
leak_gourraud	HG01344	CLM27	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01344/HG01344.cram
leak_gourraud	HG01345	CLM27	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01345/HG01345.cram
test_B_gourraud	HG01347	CLM28	CLM	AMR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3988871/HG01347.final.cram
test_B_gourraud	HG01348	CLM28	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01348/HG01348.cram
test_B_gourraud	HG01350	CLM29	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01350/HG01350.cram
test_B_gourraud	HG01351	CLM29	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01351/HG01351.cram
test_B_gourraud	HG01353	CLM30	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01353/HG01353.cram
test_B_gourraud	HG01354	CLM30	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01354/HG01354.cram
leak_gourraud	HG01356	CLM31	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01356/HG01356.cram
leak_gourraud	HG01357	CLM31	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01357/HG01357.cram
leak_gourraud	HG01359	CLM32	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01359/HG01359.cram
leak_gourraud	HG01360	CLM32	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01360/HG01360.cram
test_B_gourraud	HG01365	CLM34	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01365/HG01365.cram
test_B_gourraud	HG01366	CLM34	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01366/HG01366.cram
test_B_gourraud	HG01374	CLM37	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01374/HG01374.cram
test_B_gourraud	HG01375	CLM37	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01375/HG01375.cram
test_B_gourraud	HG01377	CLM38	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01377/HG01377.cram
test_B_gourraud	HG01378	CLM38	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01378/HG01378.cram
test_B_gourraud	HG01383	CLM40	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01383/HG01383.cram
test_B_gourraud	HG01384	CLM40	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01384/HG01384.cram
test_B_gourraud	HG01389	CLM42	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01389/HG01389.cram
test_B_gourraud	HG01390	CLM42	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01390/HG01390.cram
test_B_gourraud	HG01437	CLM45	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01437/HG01437.cram
test_B_gourraud	HG01438	CLM45	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01438/HG01438.cram
test_B_gourraud	HG01440	CLM46a	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01440/HG01440.cram
test_B_gourraud	HG01441	CLM46	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01441/HG01441.cram
test_B_gourraud	HG01455	CLM51	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01455/HG01455.cram
test_B_gourraud	HG01456	CLM51	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01456/HG01456.cram
test_B_gourraud	HG01461	CLM53	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01461/HG01461.cram
test_B_gourraud	HG01462	CLM53	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01462/HG01462.cram
test_B_gourraud	HG01464	CLM54	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01464/HG01464.cram
test_B_gourraud	HG01465	CLM54	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01465/HG01465.cram
test_B_gourraud	HG01488	CLM62	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01488/HG01488.cram
test_B_gourraud	HG01489	CLM62	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01489/HG01489.cram
test_B_gourraud	HG01491	CLM63	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01491/HG01491.cram
test_B_gourraud	HG01492	CLM63	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01492/HG01492.cram
leak_gourraud	HG01494	CLM64	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01494/HG01494.cram
leak_gourraud	HG01495	CLM64	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01495/HG01495.cram
test_B_gourraud	HG01497	CLM65	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01497/HG01497.cram
test_B_gourraud	HG01498	CLM65	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01498/HG01498.cram
test_B_gourraud	HG01550	CLM66	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01550/HG01550.cram
test_B_gourraud	HG01551	CLM66	CLM	AMR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/HG01551/HG01551.cram
test_B_gourraud	NA06985	1341	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA06985/NA06985.cram
test_B_gourraud	NA06986	13291	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA06986/NA06986.cram
test_B_gourraud	NA06991	1341	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989263/NA06991.final.cram
test_B_gourraud	NA06993	1341	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989264/NA06993.final.cram
test_B_gourraud	NA06994	1340	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA06994/NA06994.cram
test_B_gourraud	NA06995	13291	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989265/NA06995.final.cram
test_B_gourraud	NA06997	13291	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989266/NA06997.final.cram
test_B_gourraud	NA07000	1340	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07000/NA07000.cram
test_B_gourraud	NA07014	13292	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989267/NA07014.final.cram
test_B_gourraud	NA07019	1340	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989268/NA07019.final.cram
test_B_gourraud	NA07022	1340	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989269/NA07022.final.cram
test_B_gourraud	NA07029	1340	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989270/NA07029.final.cram
test_B_gourraud	NA07031	13292	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989271/NA07031.final.cram
test_B_gourraud	NA07034	1341	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989272/NA07034.final.cram
test_B_gourraud	NA07037	13291	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07037/NA07037.cram
test_B_gourraud	NA07045	13291	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989273/NA07045.final.cram
test_B_gourraud	NA07048	1341	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07048/NA07048.cram
test_B_gourraud	NA07051	13292	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07051/NA07051.cram
test_B_gourraud	NA07055	1341	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989274/NA07055.final.cram
test_B_gourraud	NA07056	1340	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07056/NA07056.cram
test_B_gourraud	NA07345	1345	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989275/NA07345.final.cram
test_B_gourraud	NA07346	1345	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989276/NA07346.final.cram
test_B_gourraud	NA07347	1345	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07347/NA07347.cram
test_B_gourraud	NA07348	1345	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989277/NA07348.final.cram
test_B_gourraud	NA07349	1345	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989278/NA07349.final.cram
test_B_gourraud	NA07357	1345	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA07357/NA07357.cram
test_B_gourraud	NA07435	13291	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989279/NA07435.final.cram
test_B_gourraud	NA10830	1408	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989280/NA10830.final.cram
test_B_gourraud	NA10831	1408	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989281/NA10831.final.cram
test_B_gourraud	NA10835	1416	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989282/NA10835.final.cram
test_B_gourraud	NA10836	1418	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989283/NA10836.final.cram
test_B_gourraud	NA10837	1418	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989284/NA10837.final.cram
test_B_gourraud	NA10838	1420	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989285/NA10838.final.cram
test_B_gourraud	NA10839	1420	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989286/NA10839.final.cram
test_B_gourraud	NA10840	1421	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989287/NA10840.final.cram
test_B_gourraud	NA10842	1423	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989288/NA10842.final.cram
test_B_gourraud	NA10843	1423	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989289/NA10843.final.cram
test_B_gourraud	NA10845	1424	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989290/NA10845.final.cram
test_B_gourraud	NA10846	1334	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989291/NA10846.final.cram
test_B_gourraud	NA10847	1334	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA10847/NA10847.cram
test_B_gourraud	NA10851	1344	CEU	EUR	0	1	/usr/local/shared_data/public-human-genomes/GRCh38/1000Genomes/CRAM/NA10851/NA10851.cram
test_B_gourraud	NA10852	1346	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989292/NA10852.final.cram
test_B_gourraud	NA10854	1349	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989293/NA10854.final.cram
test_B_gourraud	NA10855	1350	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989294/NA10855.final.cram
test_B_gourraud	NA10856	1350	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989295/NA10856.final.cram
test_B_gourraud	NA10857	1346	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989296/NA10857.final.cram
test_B_gourraud	NA10859	1347	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989297/NA10859.final.cram
test_B_gourraud	NA10860	1362	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989298/NA10860.final.cram
test_B_gourraud	NA10861	1362	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989299/NA10861.final.cram
test_B_gourraud	NA10863	1375	CEU	EUR	0	1	https://s3.amazonaws.com/1000genomes/1000G_2504_high_coverage/additional_698_related/data/ERR3989300/NA10863.final.cram
